,Name,Position,Appearances,Clean sheets,Goals conceded,Tackles,Tackle success %,Last man tackles,Blocked shots,Interceptions,Clearances,Headed Clearance,Clearances off line,Recoveries,Duels won,Duels lost,Successful 50/50s,Aerial battles won,Aerial battles lost,Own goals,Errors leading to goal,Assists,Passes,Passes per match,Big chances created,Crosses,Cross accuracy %,Through balls,Accurate long balls,Yellow cards,Red cards,Fouls,Offsides,Goals,Headed goals,Goals with right foot,Goals with left foot,Hit woodwork,Goals per match,Penalties scored,Freekicks scored,Shots,Shots on target,Shooting accuracy %,Big chances missed,Saves,Penalties saved,Punches,High Claims,Catches,Sweeper clearances,Throw outs,Goal Kicks
507,Yasser Larouci ,Defender,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
508,Jamaal Lascelles ,Defender,24,7,31,14,21%,0,2,28,115,68,1,128,109,82,4,74,49,0,1,0,847,35.29,0,0,0%,0,53,5,0,22,2,1,1,0,0,0,,,,,,,,,,,,,,,
509,Caolan Lavery ,Forward,0,,,0,,,0,0,0,0,,,,,,,,,,0,0,0.00,0,0,,,,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0%,0,,,,,,,,
510,Achraf Lazaar ,Midfielder,0,,,0,0%,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0%,0,,,,,,,,
511,Valentino Lazaro ,Midfielder,13,,,13,69%,,1,3,3,1,,27,25,27,8,2,6,,0,0,170,13.08,0,13,31%,0,8,0,1,3,0,1,0,0,1,1,0.08,0,0,4,1,25%,0,,,,,,,,
512,Adam Leathers ,Midfielder,0,,,0,0%,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0%,0,,,,,,,,
513,Adam Legzdins ,Goalkeeper,0,0,0,,,,,,,,,,,,,,,0,0,0,0,0.00,,,,,0,0,0,0,,0,,,,,,,,,,,,0,0,0,0,0,0,0,0
514,Moritz Leitner ,Midfielder,9,,,16,56%,,2,9,8,2,,56,38,36,7,5,4,,0,0,563,62.56,0,5,20%,1,19,1,0,8,0,0,0,0,0,2,0.00,0,0,8,0,0%,0,,,,,,,,
515,Florian Lejeune ,Defender,6,1,10,8,25%,0,0,10,13,8,0,35,24,19,4,10,7,0,2,0,197,32.83,0,3,0%,0,14,0,0,6,0,2,0,1,1,0,,,,,,,,,,,,,,,
516,Mario Lemina ,Midfielder,0,,,0,0%,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0%,0,,,,,,,,
517,Aaron Lennon ,Midfielder,16,,,14,57%,,0,8,3,0,,24,26,29,3,2,9,,0,0,118,7.38,0,8,13%,0,2,4,0,10,0,0,0,0,0,0,0.00,0,0,1,0,0%,0,,,,,,,,
518,Bernd Leno ,Goalkeeper,30,7,39,,,,,,,,,,,,,,,0,2,0,800,26.67,,,,,74,2,0,0,,0,,,,,,,,,,,,113,1,17,17,11,15,185,253
519,Léo Bonatini ,Forward,0,,,0,,,0,0,0,0,,,,,,,,,,0,0,0.00,0,0,,,,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0%,0,,,,,,,,
520,Jefferson Lerma ,Midfielder,33,,,54,59%,,9,57,51,29,,270,173,144,26,57,51,,0,2,"1,398",42.36,2,6,0%,0,96,11,1,42,1,1,1,0,0,1,0.03,0,0,30,2,7%,0,,,,,,,,
521,Thakgalo Leshabela ,Midfielder,0,,,0,0%,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0%,0,,,,,,,,
522,Dylan Levitt ,Midfielder,0,,,0,0%,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0%,0,,,,,,,,
523,Adam Lewis ,Midfielder,0,,,0,0%,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0%,0,,,,,,,,
524,Lewis Cook ,Midfielder,27,,,27,52%,,4,17,15,8,,109,74,107,24,12,14,,0,0,720,26.67,0,8,13%,5,42,5,0,23,0,0,0,0,0,0,0.00,0,0,9,2,22%,0,,,,,,,,
525,Stephan Lichtsteiner ,Defender,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
526,Anders Lindegaard ,Goalkeeper,0,0,0,,,,,,,,,,,,,,,0,0,0,0,0.00,,,,,0,0,0,0,,0,,,,,,,,,,,,0,0,0,0,0,0,0,0
527,Victor Lindelöf ,Defender,35,12,32,29,52%,0,1,26,122,58,0,215,135,78,4,96,50,1,0,0,"2,094",59.83,0,2,0%,2,75,6,0,22,0,1,1,0,0,0,,,,,,,,,,,,,,,
528,Jesse Lingard ,Midfielder,22,,,15,53%,,10,3,0,0,,37,41,72,13,2,12,,0,0,391,17.77,1,7,0%,4,4,3,0,28,0,1,0,0,1,0,0.05,0,0,22,6,27%,2,,,,,,,,
529,Fernando Llorente ,Forward,0,,,0,,,0,0,0,0,,,,,,,,,,0,0,0.00,0,0,,,,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0%,0,,,,,,,,
530,Hugo Lloris ,Goalkeeper,21,6,21,,,,,,,,,,,,,,,0,2,0,474,22.57,,,,,122,0,0,0,,0,,,,,,,,,,,,81,1,10,12,2,1,97,150
531,Giovani Lo Celso ,Midfielder,28,,,51,57%,,6,9,17,8,,123,136,145,32,8,22,,0,2,965,34.46,1,57,21%,8,42,6,0,28,0,0,0,0,0,0,0.00,0,0,18,3,17%,1,,,,,,,,
532,Jürgen Locadia ,Forward,2,,,0,,,0,0,0,0,,,,,,,,,,0,19,9.50,0,1,,,,0,0,0,0,0,0,0,0,1,0.00,0,0,2,1,50%,1,,,,,,,,
533,Ruben Loftus-Cheek ,Midfielder,7,,,0,0%,,0,2,2,1,,13,9,11,4,2,3,,0,1,132,18.86,1,1,0%,1,5,0,0,2,0,0,0,0,0,0,0.00,0,0,4,0,0%,1,,,,,,,,
534,Andy Lonergan ,Goalkeeper,0,0,0,,,,,,,,,,,,,,,0,0,0,0,0.00,,,,,0,0,0,0,,0,,,,,,,,,,,,0,0,0,0,0,0,0,0
535,Kevin Long ,Defender,8,2,5,7,71%,0,1,4,30,15,0,23,40,35,1,28,23,0,0,0,200,25.00,0,0,0%,0,11,0,0,9,0,0,0,0,0,0,,,,,,,,,,,,,,,
536,Ryan Longman ,Forward,0,,,0,,,0,0,0,0,,,,,,,,,,0,0,0.00,0,0,,,,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0%,0,,,,,,,,
537,Luis Longstaff ,Midfielder,0,,,0,0%,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0%,0,,,,,,,,
538,Ademola Lookman ,Forward,0,,,0,,,0,0,0,0,,,,,,,,,,0,0,0.00,0,0,,,,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0%,0,,,,,,,,
539,Jonas Lössl ,Goalkeeper,0,0,0,,,,,,,,,,,,,,,0,0,0,0,0.00,,,,,0,0,0,0,,0,,,,,,,,,,,,0,0,0,0,0,0,0,0
540,Dejan Lovren ,Defender,10,0,11,13,62%,2,1,10,41,18,0,51,70,36,1,49,27,0,0,1,680,68.00,1,0,0%,2,28,1,0,4,0,0,0,0,0,0,,,,,,,,,,,,,,,
541,Matthew Lowton ,Defender,17,6,31,41,54%,0,0,27,52,30,0,72,82,47,9,22,14,0,1,1,551,32.41,2,45,20%,2,41,2,0,14,0,0,0,0,0,0,,,,,,,,,,,,,,,
542,Lucas Moura ,Forward,35,,,57,,,21,15,25,18,,,,,,,,,,4,773,22.09,6,21,,,,3,0,30,5,4,1,2,1,0,0.11,0,0,56,14,25%,6,,,,,,,,
543,Lucas Perri ,Goalkeeper,0,0,0,,,,,,,,,,,,,,,0,0,0,0,0.00,,,,,0,0,0,0,,0,,,,,,,,,,,,0,0,0,0,0,0,0,0
544,Lucas Piazon ,Midfielder,0,,,0,0%,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0%,0,,,,,,,,
545,Romelu Lukaku ,Forward,0,,,0,,,0,0,0,0,,,,,,,,,,0,0,0.00,0,0,,,,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0%,0,,,,,,,,
546,Dodi Lukébakio ,Forward,0,,,0,,,0,0,0,0,,,,,,,,,,0,0,0.00,0,0,,,,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0%,0,,,,,,,,
547,John Lundstram ,Midfielder,34,,,46,65%,,10,33,43,22,,157,99,136,18,24,33,,0,3,"1,176",34.59,8,55,18%,3,86,5,0,27,7,5,0,4,1,1,0.15,0,0,43,10,23%,4,,,,,,,,
548,Brooklyn Lyons-Foster ,Defender,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
549,Ian Maatsen ,Defender,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
550,Alexis Mac Allister ,Midfielder,9,,,9,56%,,3,1,1,0,,15,17,22,2,3,5,,0,0,98,10.89,0,23,13%,0,2,0,0,4,1,0,0,0,0,0,0.00,0,0,7,1,14%,1,,,,,,,,
551,Matt Macey ,Goalkeeper,0,0,0,,,,,,,,,,,,,,,0,0,0,0,0.00,,,,,0,0,0,0,,0,,,,,,,,,,,,0,0,0,0,0,0,0,0
552,James Maddison ,Midfielder,31,,,59,51%,,30,9,5,1,,162,205,162,51,7,24,,0,3,"1,473",47.52,8,221,27%,19,72,4,0,36,4,6,0,4,2,1,0.19,0,1,74,18,24%,6,,,,,,,,
553,Jacob Maddox ,Midfielder,0,,,0,0%,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0%,0,,,,,,,,
554,Gary Madine ,Forward,0,,,0,,,0,0,0,0,,,,,,,,,,0,0,0.00,0,0,,,,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0%,0,,,,,,,,
555,Harry Maguire ,Defender,38,13,36,37,62%,0,6,72,157,94,0,237,240,128,8,176,71,0,0,1,"2,519",66.29,2,2,0%,1,169,6,0,33,6,1,1,0,0,0,,,,,,,,,,,,,,,
556,Connor Mahoney ,Midfielder,0,,,0,0%,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0%,0,,,,,,,,
557,Riyad Mahrez ,Forward,33,,,28,,,23,18,7,1,,,,,,,,,,9,"1,097",33.24,18,88,,,,0,0,13,13,11,0,3,8,1,0.33,1,2,74,32,43%,5,,,,,,,,
558,Archie Mair ,Goalkeeper,0,0,0,,,,,,,,,,,,,,,0,0,0,0,0.00,,,,,0,0,0,0,,0,,,,,,,,,,,,0,0,0,0,0,0,0,0
559,Ainsley Maitland-Niles ,Midfielder,20,,,41,56%,,1,28,32,12,,86,90,81,19,17,12,,0,2,840,42.00,2,18,33%,2,35,4,1,15,0,0,0,0,0,0,0.00,0,0,4,1,25%,1,,,,,,,,
560,Sadio Mané ,Forward,35,,,44,,,11,13,7,3,,,,,,,,,,7,"1,104",31.54,10,49,,,,3,0,46,14,18,2,11,5,2,0.51,0,0,77,36,47%,18,,,,,,,,
561,Eliaquim Mangala ,Defender,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
562,Javier Manquillo ,Defender,21,6,21,39,67%,0,1,18,48,20,0,83,79,61,13,16,16,0,0,1,475,22.62,0,45,11%,0,17,5,0,18,1,0,0,0,0,0,,,,,,,,,,,,,,,
563,Marc Guehi ,Defender,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
564,Solly March ,Midfielder,19,,,25,48%,,6,20,10,5,,63,67,82,16,15,20,,0,1,492,25.89,1,67,19%,1,25,2,0,10,2,0,0,0,0,0,0.00,0,0,21,8,38%,1,,,,,,,,
565,Pablo Marí ,Defender,2,1,0,2,50%,0,0,1,9,6,0,9,6,4,0,4,3,0,0,0,100,50.00,0,0,0%,0,8,0,0,2,0,0,0,0,0,0,,,,,,,,,,,,,,,
566,Adrian Mariappa ,Defender,20,3,33,20,70%,0,1,11,68,35,0,49,70,72,1,42,30,1,0,0,462,23.10,0,22,23%,0,25,4,1,20,2,0,0,0,0,0,,,,,,,,,,,,,,,
567,Lazar Markovic ,Forward,0,,,0,,,0,0,0,0,,,,,,,,,,0,0,0.00,0,0,,,,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0%,0,,,,,,,,
568,Christian Marques ,Defender,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
569,George Marsh ,Midfielder,0,,,0,0%,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0%,0,,,,,,,,
570,Ben Marshall ,Midfielder,0,,,0,0%,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0%,0,,,,,,,,
571,Anthony Martial ,Forward,32,,,15,,,21,5,15,10,,,,,,,,,,6,712,22.25,8,11,,,,1,0,28,12,17,2,12,3,2,0.53,0,0,80,40,50%,10,,,,,,,,
572,Josh Martin ,Midfielder,5,,,1,0%,,0,1,0,0,,2,1,1,0,0,0,,0,0,15,3.00,0,0,0%,0,1,0,0,1,0,0,0,0,0,0,0.00,0,0,1,1,100%,0,,,,,,,,
573,Emiliano Martínez ,Goalkeeper,9,3,9,,,,,,,,,,,,,,,0,0,0,245,27.22,,,,,33,2,0,0,,0,,,,,,,,,,,,34,0,1,8,4,2,48,61
574,Adam Masina ,Defender,26,4,31,38,58%,0,2,28,59,31,2,99,126,101,9,68,33,0,0,0,697,26.81,0,69,20%,1,46,3,0,26,2,1,0,0,1,0,,,,,,,,,,,,,,,
575,Joe Mason ,Forward,0,,,0,,,0,0,0,0,,,,,,,,,,0,0,0.00,0,0,,,,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0%,0,,,,,,,,
576,Mason Bloomfield ,Forward,0,,,0,,,0,0,0,0,,,,,,,,,,0,0,0.00,0,0,,,,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0%,0,,,,,,,,
577,Ntumba Massanka ,Midfielder,0,,,0,0%,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0%,0,,,,,,,,
578,Arthur Masuaku ,Defender,17,1,18,41,56%,0,0,14,22,10,0,74,89,76,27,12,14,0,0,1,503,29.59,2,25,20%,2,17,4,1,10,0,0,0,0,0,0,,,,,,,,,,,,,,,
579,Juan Mata ,Midfielder,19,,,7,43%,,2,0,1,0,,33,24,32,5,2,6,,0,2,511,26.89,3,23,30%,4,21,1,0,7,4,0,0,0,0,0,0.00,0,0,10,2,20%,1,,,,,,,,
580,Luke Matheson ,Defender,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
581,Nemanja Matic ,Midfielder,21,,,46,52%,,2,22,26,16,,146,110,93,20,29,23,,0,2,"1,265",60.24,0,3,67%,2,46,3,0,27,0,0,0,0,0,1,0.00,0,0,7,2,29%,0,,,,,,,,
582,Joel Matip ,Defender,9,2,5,13,69%,0,0,12,37,24,0,51,66,21,2,47,5,0,0,0,553,61.44,0,1,0%,0,26,0,0,7,0,1,1,0,0,0,,,,,,,,,,,,,,,
583,Matthew Longstaff ,Midfielder,9,,,3,33%,,1,5,3,1,,38,17,29,3,6,5,,0,0,255,28.33,1,2,50%,1,10,1,0,6,0,2,0,2,0,1,0.22,0,0,4,2,50%,0,,,,,,,,
584,Matthew Smith ,Midfielder,0,,,0,0%,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0%,0,,,,,,,,
585,Neal Maupay ,Forward,37,,,20,,,31,4,8,3,,,,,,,,,,3,668,18.05,3,12,,,,3,0,38,15,10,3,2,5,1,0.27,1,0,96,38,40%,10,,,,,,,,
586,Konstantinos Mavropanos ,Defender,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
587,James McArthur ,Midfielder,37,,,88,58%,,8,60,47,17,,185,195,250,29,45,75,,0,3,"1,428",38.59,3,44,16%,4,62,6,0,57,4,0,0,0,0,0,0.00,0,0,28,6,21%,2,,,,,,,,
588,Oliver McBurnie ,Forward,36,,,37,,,7,15,40,35,,,,,,,,,,0,617,17.14,2,9,,,,4,0,28,5,6,2,4,0,0,0.17,0,0,50,25,50%,10,,,,,,,,
589,Sam McCallum ,Defender,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
590,James McCarthy ,Midfielder,33,,,82,57%,,3,24,10,1,,133,122,98,7,15,19,,0,0,783,23.73,1,35,31%,0,53,9,0,31,0,0,0,0,0,0,0.00,0,0,12,3,25%,0,,,,,,,,
591,Ross McCormack ,Forward,0,,,0,,,0,0,0,0,,,,,,,,,,0,0,0.00,0,0,,,,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0%,0,,,,,,,,
592,George McEachran ,Midfielder,0,,,0,0%,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0%,0,,,,,,,,
593,John McGinn ,Midfielder,28,,,53,66%,,12,25,15,6,,151,191,177,53,19,31,,0,3,715,25.54,3,66,21%,3,82,3,0,37,0,3,0,0,3,2,0.11,0,0,55,20,36%,4,,,,,,,,
594,David McGoldrick ,Forward,28,,,41,,,8,3,23,17,,,,,,,,,,2,610,21.79,4,8,,,,2,0,30,12,2,0,1,1,0,0.07,0,0,46,20,43%,15,,,,,,,,
595,Michael McGovern ,Goalkeeper,2,0,6,,,,,,,,,,,,,,,0,0,0,40,20.00,,,,,4,0,0,0,,0,,,,,,,,,,,,7,1,2,0,0,1,11,14
596,Giovanni McGregor ,Midfielder,0,,,0,0%,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0%,0,,,,,,,,
597,Harry McKirdy ,Forward,0,,,0,,,0,0,0,0,,,,,,,,,,0,0,0.00,0,0,,,,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0%,0,,,,,,,,
598,Kenny McLean ,Midfielder,37,,,44,66%,,7,38,64,47,,191,225,197,31,96,96,,1,1,"1,680",45.41,5,53,21%,9,81,5,0,24,1,1,1,0,0,2,0.03,0,0,30,10,33%,0,,,,,,,,
599,Dwight McNeil ,Midfielder,38,,,47,,,16,30,27,11,,,,,,,,,,6,"1,029",27.08,12,257,,,,5,0,29,0,2,0,0,2,2,0.05,0,0,48,14,29%,1,,,,,,,,
600,Sam McQueen ,Defender,0,,,0,0%,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0%,0,,,,,,,,
601,Scott McTominay ,Midfielder,27,,,43,51%,,12,31,33,20,,147,170,124,31,44,31,,1,1,"1,011",37.44,2,14,21%,2,62,2,0,36,0,4,0,3,1,0,0.15,0,0,29,10,34%,1,,,,,,,,
602,Zech Medley ,Defender,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
603,Ben Mee ,Defender,32,13,45,41,54%,0,4,42,160,80,0,176,195,125,6,131,90,0,2,1,"1,257",39.28,3,3,33%,0,102,7,0,25,3,1,1,0,0,1,,,,,,,,,,,,,,,
604,D'Mani Mellor ,Forward,0,,,0,,,0,0,0,0,,,,,,,,,,0,0,0.00,0,0,,,,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0%,0,,,,,,,,
605,Nampalys Mendy ,Midfielder,7,,,7,71%,,0,6,4,2,,32,21,10,1,5,2,,0,0,209,29.86,0,2,100%,0,10,0,0,4,0,0,0,0,0,0,0.00,0,0,1,1,100%,0,,,,,,,,
606,Teden Mengi ,Defender,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
607,Chris Mepham ,Defender,12,1,19,20,45%,1,1,17,62,35,0,54,61,43,3,33,23,0,1,0,500,41.67,0,3,33%,0,19,1,0,11,1,1,0,1,0,0,,,,,,,,,,,,,,,
608,Max Meyer ,Midfielder,17,,,19,58%,,2,7,2,0,,27,43,47,6,2,9,,0,0,201,11.82,0,9,11%,0,3,1,0,6,2,0,0,0,0,0,0.00,0,0,9,2,22%,0,,,,,,,,
609,Matt Miazga ,Defender,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
610,Simon Mignolet ,Goalkeeper,0,0,0,,,,,,,,,,,,,,,0,0,0,0,0.00,,,,,0,0,0,0,,0,,,,,,,,,,,,0,0,0,0,0,0,0,0
611,Luka Milivojevic ,Midfielder,31,,,61,52%,,10,42,37,14,,179,128,144,7,35,28,,0,1,"1,433",46.23,1,144,22%,3,104,12,0,50,1,3,0,3,0,0,0.10,2,1,31,9,29%,0,,,,,,,,
612,Liam Millar ,Forward,0,,,0,,,0,0,0,0,,,,,,,,,,0,0,0.00,0,0,,,,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0%,0,,,,,,,,
613,James Milner ,Midfielder,22,,,16,63%,,2,7,16,7,,63,51,50,10,13,13,,0,2,747,33.95,1,20,10%,3,49,4,0,11,1,2,0,2,0,0,0.09,2,0,12,4,33%,1,,,,,,,,
614,Yerry Mina ,Defender,29,4,37,39,56%,0,6,28,98,58,0,131,170,97,6,114,70,1,0,1,"1,361",46.93,2,4,0%,1,108,3,0,20,2,2,1,1,0,0,,,,,,,,,,,,,,,
615,Takumi Minamino ,Forward,10,,,3,,,3,0,3,0,,,,,,,,,,0,106,10.60,0,2,,,,0,0,7,0,0,0,0,0,0,0.00,0,0,8,2,25%,1,,,,,,,,
616,Tyrone Mings ,Defender,33,6,53,15,73%,0,0,30,189,83,3,201,105,70,12,67,46,0,2,2,"1,384",41.94,1,7,14%,0,117,7,0,20,2,2,0,0,2,0,,,,,,,,,,,,,,,
617,Kevin Mirallas ,Midfielder,0,,,0,,,0,0,0,0,,,,,,,,,,0,0,0.00,0,0,,,,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0%,0,,,,,,,,
618,Tyrick Mitchell ,Defender,4,0,4,5,40%,0,0,2,1,0,0,7,7,18,1,0,6,0,0,0,94,23.50,0,4,75%,0,3,1,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,
619,Mix Diskerud ,Midfielder,0,,,0,0%,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0%,0,,,,,,,,
620,Henrikh Mkhitaryan ,Midfielder,3,,,0,0%,,1,0,1,1,,4,6,13,2,2,1,,0,0,69,23.00,0,4,0%,1,1,1,0,2,1,0,0,0,0,0,0.00,0,0,2,0,0%,1,,,,,,,,
621,Jan Mlakar ,Forward,0,,,0,,,0,0,0,0,,,,,,,,,,0,0,0.00,0,0,,,,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0%,0,,,,,,,,
622,Mohamed Elneny ,Midfielder,0,,,0,0%,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0%,0,,,,,,,,
623,Mohamed Salah ,Forward,34,,,16,,,37,8,2,1,,,,,,,,,,10,979,28.79,13,45,,,,1,0,17,20,19,2,2,15,5,0.56,3,0,132,59,45%,15,,,,,,,,
624,Jayson Molumby ,Midfielder,0,,,0,0%,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0%,0,,,,,,,,
625,Martín Montoya ,Defender,27,6,32,57,51%,1,2,24,31,14,0,87,103,102,10,22,19,0,0,1,"1,004",37.19,3,44,30%,1,48,5,0,27,4,0,0,0,0,0,,,,,,,,,,,,,,,
626,Elliott Moore ,Defender,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
627,Aaron Mooy ,Midfielder,31,,,37,65%,,8,23,27,10,,134,101,132,38,15,25,,0,2,970,31.29,4,109,21%,4,43,1,1,13,0,2,0,1,1,0,0.06,0,0,33,8,24%,3,,,,,,,,
628,Álvaro Morata ,Forward,0,,,0,,,0,0,0,0,,,,,,,,,,0,0,0.00,0,0,,,,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0%,0,,,,,,,,
629,Marlos Moreno ,Forward,0,,,0,,,0,0,0,0,,,,,,,,,,0,0,0.00,0,0,,,,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0%,0,,,,,,,,
630,Wes Morgan ,Defender,11,1,6,4,25%,0,1,7,19,7,0,16,26,23,2,20,16,0,0,0,245,22.27,0,0,0%,0,7,0,0,4,0,0,0,0,0,0,,,,,,,,,,,,,,,
631,Carlton Morris ,Forward,0,,,0,,,0,0,0,0,,,,,,,,,,0,0,0.00,0,0,,,,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0%,0,,,,,,,,
632,Ravel Morrison ,Midfielder,1,,,0,0%,,0,0,0,0,,0,0,2,0,0,0,,0,0,6,6.00,0,0,0%,0,0,0,0,1,0,0,0,0,0,0,0.00,0,0,1,0,0%,0,,,,,,,,
633,Victor Moses ,Midfielder,0,,,0,0%,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0%,0,,,,,,,,
